shift,metric,baseline,sentiment
1dayshift,MAE,1.292264781679426,0.987645435333252
1dayshift,MAPE,25.169057123676343,18.431909909444734
1dayshift,MDAPE,20.76585338164813,10.26170343661314
4dayshift,MAE,1.861697006225586,1.1745980114772403
4dayshift,MAPE,37.76345318275342,22.259656424961342
4dayshift,MDAPE,39.40798552260871,9.269317061328259
7dayshift,MAE,2.6602625710623604,1.424244996040098
7dayshift,MAPE,54.4208140985346,27.745342686711172
7dayshift,MDAPE,57.42314317593157,18.42921574910482
