shift,metric,baseline,sentiment
1dayshift,MAE,0.5214677174886069,0.5191072370947862
1dayshift,MAPE,5.104635353330479,5.035979815530928
1dayshift,MDAPE,2.6522157094918626,4.485480017670962
4dayshift,MAE,0.554661644829644,0.49154830560451584
4dayshift,MAPE,5.760613788035669,4.912796141077267
4dayshift,MDAPE,5.201170249546892,4.309069741370582
7dayshift,MAE,0.5632803387112088,0.6019070034935359
7dayshift,MAPE,5.741174832408812,5.952360941807325
7dayshift,MDAPE,5.792851533187058,3.817237801820351
