shift,metric,baseline,sentiment
1dayshift,MAE,3.179373437708075,2.7839222419552687
1dayshift,MAPE,9.277374338473376,7.680419728229798
1dayshift,MDAPE,8.125454949537312,6.097116046264371
4dayshift,MAE,4.897976745258678,4.5822227001190186
4dayshift,MAPE,14.738061462316217,13.165478200594489
4dayshift,MDAPE,12.80554160513589,10.334109113650475
7dayshift,MAE,5.288230429755317,5.9823518480573386
7dayshift,MAPE,16.1906863931675,17.028713284371978
7dayshift,MDAPE,14.631528854370119,17.29412067104217
